id,value
Consumer Durables|Home Furnishings|Mohawk Group Holdings Inc. Common Stock(MWK)(1.29),1.29
Consumer Durables|Home Furnishings|Mohawk Industries Inc. Common Stock(MHK)(11.8),11.8
Consumer Durables|Home Furnishings|Natuzzi S.p.A.(NTZ)(0.133),0.133
Consumer Durables|Home Furnishings|Nova Lifestyle Inc. Common Stock(NVFY)(0.0189),0.0189
Consumer Durables|Home Furnishings|Purple Innovation Inc. Common Stock(PRPL)(2.47),2.47
Consumer Durables|Home Furnishings|Sleep Number Corporation Common Stock(SNBR)(3.37),3.37
Consumer Durables|Home Furnishings|Tempur Sealy International Inc. Common Stock(TPX)(6.56),6.56
Consumer Durables|Industrial Machinery/Components|Watsco Inc. Common Stock(WSO)(9.29),9.29
Consumer Durables|Industrial Specialties|AerSale Corporation Common Stock(ASLE)(0.471),0.471
Consumer Durables|Industrial Specialties|AerSale Corporation Warrants(ASLEW)(0.0),0.0
Consumer Durables|Industrial Specialties|Applied Industrial Technologies Inc. Common Stock(AIT)(3.16),3.16
Consumer Durables|Industrial Specialties|Hudson Technologies Inc. Common Stock(HDSN)(0.0724),0.0724
Consumer Durables|Industrial Specialties|Lawson Products Inc. Common Stock(LAWS)(0.454),0.454
Consumer Durables|Industrial Specialties|Pool Corporation Common Stock(POOL)(13.3),13.3
Consumer Durables|Industrial Specialties|Schnitzer Steel Industries Inc. Class A Common Stock(SCHN)(0.916),0.916
Consumer Durables|Industrial Specialties|Virco Manufacturing Corporation Common Stock(VIRC)(0.0577),0.0577
Consumer Durables|Industrial Specialties|Willis Lease Finance Corporation Common Stock(WLFC)(0.2),0.2
Consumer Durables|Industrial Specialties|urban-gro Inc. Common Stock(UGRO)(0.0),0.0
Consumer Durables|Metal Fabrications|American Superconductor Corporation Common Stock(AMSC)(0.668),0.668
Consumer Durables|Metal Fabrications|Franklin Electric Co. Inc. Common Stock(FELE)(3.38),3.38
Consumer Durables|Metal Fabrications|Generac Holdlings Inc. Common Stock(GNRC)(22.1),22.1
Consumer Durables|Metal Fabrications|Regal Beloit Corporation Common Stock(RBC)(5.25),5.25
Consumer Durables|Miscellaneous manufacturing industries|Amcor plc Ordinary Shares(AMCR)(17.8),17.8
Consumer Durables|Miscellaneous manufacturing industries|Array Technologies Inc. Common Stock(ARRY)(5.15),5.15
Consumer Durables|Miscellaneous manufacturing industries|Brady Corporation Common Stock(BRC)(2.68),2.68
Consumer Durables|Miscellaneous manufacturing industries|Daktronics Inc. Common Stock(DAKT)(0.244),0.244
Consumer Durables|Miscellaneous manufacturing industries|Dogness (International) Corporation Class A Common Stock(DOGZ)(0.0737),0.0737
Consumer Durables|Miscellaneous manufacturing industries|Hillenbrand Inc Common Stock(HI)(3.3),3.3
Consumer Durables|Miscellaneous manufacturing industries|Oil-Dri Corporation Of America Common Stock(ODC)(0.261),0.261
Consumer Durables|Miscellaneous manufacturing industries|PlayAGS Inc. Common Stock(AGS)(0.247),0.247
Consumer Durables|Miscellaneous manufacturing industries|Sigma Labs Inc. Common Stock(SGLB)(0.029),0.029
Consumer Durables|Miscellaneous manufacturing industries|Sigma Labs Inc. Warrant(SGLBW)(0.0),0.0
Consumer Durables|Miscellaneous manufacturing industries|Summer Infant Inc. Common Stock(SUMR)(0.0378),0.0378
Consumer Durables|Miscellaneous manufacturing industries|VirTra Inc. Common Stock(VTSI)(0.0423),0.0423
Consumer Durables|Office Equipment/Supplies/Services|HNI Corporation Common Stock(HNI)(1.47),1.47
Consumer Durables|Office Equipment/Supplies/Services|Herman Miller Inc. Common Stock(MLHR)(2.2),2.2
Consumer Durables|Office Equipment/Supplies/Services|Knoll Inc. Common Stock(KNL)(0.783),0.783
Consumer Durables|Office Equipment/Supplies/Services|Steelcase Inc. Common Stock(SCS)(1.49),1.49
Consumer Durables|Publishing|Acco Brands Corporation Common Stock(ACCO)(0.778),0.778
Consumer Durables|Publishing|Deluxe Corporation Common Stock(DLX)(1.64),1.64
Consumer Durables|Specialty Chemicals|Aphria Inc. Common Shares(APHA)(6.09),6.09
Consumer Durables|Specialty Chemicals|Ashland Global Holdings Inc. Common Stock(ASH)(5.2),5.2
Consumer Durables|Specialty Chemicals|Aurora Cannabis Inc. Common Shares(ACB)(2.37),2.37
Consumer Durables|Specialty Chemicals|Canopy Growth Corporation Common Shares(CGC)(13.8),13.8
Consumer Durables|Specialty Chemicals|ChromaDex Corporation Common Stock(CDXC)(0.465),0.465
Consumer Durables|Specialty Chemicals|Clorox Company (The) Common Stock(CLX)(23.9),23.9
Consumer Durables|Specialty Chemicals|Cronos Group Inc. Common Share(CRON)(4.17),4.17
Consumer Durables|Specialty Chemicals|Cyanotech Corporation Common Stock(CYAN)(0.0216),0.0216
Consumer Durables|Specialty Chemicals|HEXO Corp. Common Shares(HEXO)(0.946),0.946
Consumer Durables|Specialty Chemicals|Happiness Biotech Group Limited Ordinary Shares(HAPP)(0.0583),0.0583
Consumer Durables|Specialty Chemicals|Hawkins Inc. Common Stock(HWKN)(0.64),0.64
Consumer Durables|Specialty Chemicals|Mannatech Incorporated Common Stock(MTEX)(0.0382),0.0382
Consumer Durables|Specialty Chemicals|MediWound Ltd. Ordinary Shares(MDWD)(0.15),0.15
Consumer Durables|Specialty Chemicals|Natural Alternatives International Inc. Common Stock(NAII)(0.104),0.104
Consumer Durables|Specialty Chemicals|Ocean Bio-Chem Inc. Common Stock(OBCI)(0.0972),0.0972
Consumer Durables|Specialty Chemicals|Sundial Growers Inc. Common Shares(SNDL)(2.19),2.19
Consumer Durables|Specialty Chemicals|Tilray Inc. Class 2 Common Stock(TLRY)(4.29),4.29
Consumer Durables|Specialty Chemicals|USANA Health Sciences Inc. Common Stock(USNA)(1.9),1.9
Consumer Durables|Specialty Chemicals|Univar Solutions Inc. Common Stock(UNVR)(3.44),3.44
Consumer Durables|Specialty Chemicals|Vesper Healthcare Acquisition Corp. Class A Common Stock(VSPR)(0.647),0.647
Consumer Durables|Specialty Chemicals|Vesper Healthcare Acquisition Corp. Unit(VSPRU)(0.0),0.0
Consumer Durables|Specialty Chemicals|Vesper Healthcare Acquisition Corp. Warrant(VSPRW)(0.0),0.0
Consumer Durables|Steel/Iron Ore|Code Chain New Continent Limited Common Stock(CCNC)(0.206),0.206
Consumer Non-Durables|Apparel|Canada Goose Holdings Inc. Subordinate Voting Shares(GOOS)(5.0),5.0
Consumer Non-Durables|Apparel|Capri Holdings Limited Ordinary Shares(CPRI)(6.68),6.68
Consumer Non-Durables|Apparel|Carter's Inc. Common Stock(CRI)(4.07),4.07
Consumer Non-Durables|Apparel|Cintas Corporation Common Stock(CTAS)(35.8),35.8
Consumer Non-Durables|Apparel|Columbia Sportswear Company Common Stock(COLM)(6.81),6.81
Consumer Non-Durables|Apparel|Delta Apparel Inc. Common Stock(DLA)(0.185),0.185
Consumer Non-Durables|Apparel|Ever-Glory International Group Inc. Common Stock(EVK)(0.0609),0.0609
Consumer Non-Durables|Apparel|G-III Apparel Group LTD. Common Stock(GIII)(1.37),1.37
Consumer Non-Durables|Apparel|Gildan Activewear Inc. Class A Sub. Vot. Common Stock(GIL)(5.33),5.33
Consumer Non-Durables|Apparel|Guess? Inc. Common Stock(GES)(1.58),1.58
Consumer Non-Durables|Apparel|J. Jill Inc. Common Stock(JILL)(0.0464),0.0464
Consumer Non-Durables|Apparel|Jerash Holdings (US) Inc. Common Stock(JRSH)(0.0678),0.0678
Consumer Non-Durables|Apparel|KBS Fashion Group Limited Common Stock(KBSF)(0.0126),0.0126
Consumer Non-Durables|Apparel|Kontoor Brands Inc. Common Stock(KTB)(2.39),2.39
Consumer Non-Durables|Apparel|Levi Strauss & Co Class A Common Stock(LEVI)(8.71),8.71
Consumer Non-Durables|Apparel|Naked Brand Group Limited Ordinary Shares(NAKD)(0.517),0.517
Consumer Non-Durables|Apparel|Oxford Industries Inc. Common Stock(OXM)(1.22),1.22
Consumer Non-Durables|Apparel|PVH Corp. Common Stock(PVH)(6.48),6.48
Consumer Non-Durables|Apparel|Ralph Lauren Corporation Common Stock(RL)(8.12),8.12
Consumer Non-Durables|Apparel|Sequential Brands Group Inc. Common Stock(SQBG)(0.0287),0.0287
Consumer Non-Durables|Apparel|Superior Group of Companies Inc. Common Stock(SGC)(0.391),0.391
Consumer Non-Durables|Apparel|Tapestry Inc. Common Stock(TPR)(10.6),10.6
Consumer Non-Durables|Apparel|Under Armour Inc. Class A Common Stock(UAA)(10.1),10.1
Consumer Non-Durables|Apparel|Under Armour Inc. Class C Common Stock(UA)(8.42),8.42
Consumer Non-Durables|Apparel|V.F. Corporation Common Stock(VFC)(31.2),31.2
Consumer Non-Durables|Apparel|Vera Bradley Inc. Common Stock(VRA)(0.304),0.304
Consumer Non-Durables|Apparel|Weyco Group Inc. Common Stock(WEYS)(0.174),0.174
Consumer Non-Durables|Apparel|lululemon athletica inc. Common Stock(LULU)(43.9),43.9
Consumer Non-Durables|Beverages (Production/Distribution)|Ambev S.A. American Depositary Shares (Each representing 1 Common Share)(ABEV)(43.4),43.4
Consumer Non-Durables|Beverages (Production/Distribution)|Anheuser-Busch Inbev SA Sponsored ADR (Belgium)(BUD)(126.0),126.0
Consumer Non-Durables|Beverages (Production/Distribution)|Boston Beer Company Inc. (The) Common Stock(SAM)(13.7),13.7
Consumer Non-Durables|Beverages (Production/Distribution)|Celsius Holdings Inc. Common Stock(CELH)(4.26),4.26
Consumer Non-Durables|Beverages (Production/Distribution)|Coca Cola Femsa S.A.B. de C.V.  American Depositary Shares each representing 10 Units (each Unit consists of 3 Series B Shares and 5 Series L Shares)(KOF)(9.64),9.64
Consumer Non-Durables|Beverages (Production/Distribution)|Coca-Cola Company (The) Common Stock(KO)(218.0),218.0
Consumer Non-Durables|Beverages (Production/Distribution)|Coca-Cola Consolidated Inc. Common Stock(COKE)(2.52),2.52
Consumer Non-Durables|Beverages (Production/Distribution)|Coca-Cola European Partners plc Ordinary Shares(CCEP)(24.0),24.0
Consumer Non-Durables|Beverages (Production/Distribution)|Compania Cervecerias Unidas S.A. Common Stock(CCU)(3.15),3.15
Consumer Non-Durables|Beverages (Production/Distribution)|Constellation Brands Inc. Common Stock(STZ)(43.9),43.9
Consumer Non-Durables|Beverages (Production/Distribution)|Diageo plc Common Stock(DEO)(99.1),99.1
Consumer Non-Durables|Beverages (Production/Distribution)|Eastside Distilling Inc. Common Stock(EAST)(0.022),0.022
Consumer Non-Durables|Beverages (Production/Distribution)|Fomento Economico Mexicano S.A.B. de C.V. Common Stock(FMX)(25.2),25.2
Consumer Non-Durables|Beverages (Production/Distribution)|Keurig Dr Pepper Inc. Common Stock(KDP)(44.7),44.7
Consumer Non-Durables|Beverages (Production/Distribution)|MGP Ingredients Inc.(MGPI)(1.1),1.1
Consumer Non-Durables|Beverages (Production/Distribution)|Molson Coors Beverage Company Class B Common Stock(TAP)(9.66),9.66
Consumer Non-Durables|Beverages (Production/Distribution)|Monster Beverage Corporation(MNST)(48.9),48.9
Consumer Non-Durables|Beverages (Production/Distribution)|National Beverage Corp. Common Stock(FIZZ)(4.72),4.72
Consumer Non-Durables|Beverages (Production/Distribution)|NewAge Inc. Common Stock(NBEV)(0.369),0.369
Consumer Non-Durables|Beverages (Production/Distribution)|PepsiCo Inc. Common Stock(PEP)(187.0),187.0
Consumer Non-Durables|Beverages (Production/Distribution)|Primo Water Corporation Common Stock(PRMW)(2.52),2.52
Consumer Non-Durables|Beverages (Production/Distribution)|Reeds Inc. Common Stock(REED)(0.108),0.108
Consumer Non-Durables|Beverages (Production/Distribution)|Willamette Valley Vineyards Inc. Common Stock(WVVI)(0.0405),0.0405
Consumer Non-Durables|Beverages (Production/Distribution)|Willamette Valley Vineyards Inc. Series A Redeemable Preferred Stock(WVVIP)(0.0),0.0
Consumer Non-Durables|Consumer Electronics/Appliances|Arlo Technologies Inc. Common Stock(ARLO)(0.575),0.575
Consumer Non-Durables|Consumer Electronics/Appliances|Emerson Radio Corporation Common Stock(MSN)(0.0381),0.0381
Consumer Non-Durables|Consumer Electronics/Appliances|Genasys Inc. Common Stock(GNSS)(0.24),0.24
Consumer Non-Durables|Consumer Electronics/Appliances|Integrated Media Technology Limited Ordinary Shares(IMTE)(0.0348),0.0348
Consumer Non-Durables|Consumer Electronics/Appliances|Knowles Corporation Common Stock(KN)(1.9),1.9
Consumer Non-Durables|Consumer Electronics/Appliances|Koss Corporation Common Stock(KOSS)(0.12),0.12
Consumer Non-Durables|Consumer Electronics/Appliances|Sonos Inc. Common Stock(SONO)(4.37),4.37
Consumer Non-Durables|Consumer Electronics/Appliances|Sony Corporation Common Stock(SNE)(140.0),140.0
Consumer Non-Durables|Consumer Electronics/Appliances|Universal Electronics Inc. Common Stock(UEIC)(0.797),0.797
Consumer Non-Durables|Consumer Specialties|Fossil Group Inc. Common Stock(FOSL)(0.81),0.81
Consumer Non-Durables|Consumer Specialties|Movado Group Inc. Common Stock(MOV)(0.488),0.488
Consumer Non-Durables|Farming/Seeds/Milling|22nd Century Group Inc. Common Stock(XXII)(0.555),0.555
Consumer Non-Durables|Farming/Seeds/Milling|Adecoagro S.A. Common Shares(AGRO)(0.963),0.963
Consumer Non-Durables|Farming/Seeds/Milling|Agrify Corporation Common Stock(AGFY)(0.195),0.195
Consumer Non-Durables|Farming/Seeds/Milling|Alico Inc. Common Stock(ALCO)(0.222),0.222
Consumer Non-Durables|Farming/Seeds/Milling|Altria Group Inc.(MO)(81.1),81.1
Consumer Non-Durables|Farming/Seeds/Milling|AppHarvest Inc. Common Stock(APPH)(3.18),3.18
Consumer Non-Durables|Farming/Seeds/Milling|AppHarvest Inc. Warrants(APPHW)(0.0),0.0
Consumer Non-Durables|Farming/Seeds/Milling|Arcadia Biosciences Inc. Common Stock(RKDA)(0.0719),0.0719
Consumer Non-Durables|Farming/Seeds/Milling|Brasilagro Brazilian Agric Real Estate Co Sponsored ADR (Brazil)(LND)(0.344),0.344
Consumer Non-Durables|Farming/Seeds/Milling|BrightView Holdings Inc. Common Stock(BV)(1.61),1.61
Consumer Non-Durables|Farming/Seeds/Milling|British American Tobacco  Industries p.l.c. Common Stock ADR(BTI)(83.9),83.9
Consumer Non-Durables|Farming/Seeds/Milling|Cal-Maine Foods Inc. Common Stock(CALM)(1.92),1.92
Consumer Non-Durables|Farming/Seeds/Milling|Calavo Growers Inc. Common Stock(CVGW)(1.33),1.33
Consumer Non-Durables|Farming/Seeds/Milling|Corteva Inc. Common Stock(CTVA)(32.9),32.9
Consumer Non-Durables|Farming/Seeds/Milling|Fresh Del Monte Produce Inc. Common Stock(FDP)(1.2),1.2
Consumer Non-Durables|Farming/Seeds/Milling|Limoneira Co Common Stock(LMNR)(0.269),0.269
Consumer Non-Durables|Farming/Seeds/Milling|Mission Produce Inc. Common Stock(AVO)(1.47),1.47
Consumer Non-Durables|Farming/Seeds/Milling|Origin Agritech Limited Common Stock(SEED)(0.125),0.125
Consumer Non-Durables|Farming/Seeds/Milling|Philip Morris International Inc Common Stock(PM)(134.0),134.0
Consumer Non-Durables|Farming/Seeds/Milling|RLX Technology Inc. American Depositary Shares each representing the right to receive one (1) Class A ordinary share(RLX)(35.1),35.1
Consumer Non-Durables|Farming/Seeds/Milling|S&W Seed Company Common Stock (NV)(SANW)(0.126),0.126
Consumer Non-Durables|Farming/Seeds/Milling|Shineco Inc. Common Stock(TYHT)(0.0147),0.0147
Consumer Non-Durables|Farming/Seeds/Milling|Vector Group Ltd. Common Stock(VGR)(2.12),2.12
Consumer Non-Durables|Farming/Seeds/Milling|Village Farms International Inc. Common Shares(VFF)(1.28),1.28
Consumer Non-Durables|Food Chains|ARKO Corp. Common Stock(ARKO)(1.19),1.19
Consumer Non-Durables|Food Chains|ARKO Corp. Warrant(ARKOW)(0.0),0.0
Consumer Non-Durables|Food Chains|DAVIDsTEA Inc. Common Stock(DTEA)(0.121),0.121
Consumer Non-Durables|Food Distributors|AMCON Distributing Company Common Stock(DIT)(0.0584),0.0584
Consumer Non-Durables|Food Distributors|Core Mark Holding Co Inc Common Stock(CORE)(1.41),1.41
Consumer Non-Durables|Food Distributors|Cuentas Inc. Common Stock(CUEN)(0.0506),0.0506
Consumer Non-Durables|Food Distributors|Cuentas Inc. Warrant(CUENW)(0.0),0.0
Consumer Non-Durables|Food Distributors|Domino's Pizza Inc Common Stock(DPZ)(14.9),14.9
Consumer Non-Durables|Food Distributors|G. Willi-Food International  Ltd. Ordinary Shares(WILC)(0.319),0.319
Consumer Non-Durables|Food Distributors|HF Foods Group Inc. Common Stock(HFFG)(0.394),0.394
Consumer Non-Durables|Food Distributors|Performance Food Group Company Common Stock(PFGC)(6.67),6.67
Consumer Non-Durables|Food Distributors|Rave Restaurant Group Inc. Common Stock(RAVE)(0.025),0.025
Consumer Non-Durables|Food Distributors|SpartanNash Company Common Stock(SPTN)(0.654),0.654
Consumer Non-Durables|Food Distributors|Sysco Corporation Common Stock(SYY)(38.2),38.2
Consumer Non-Durables|Food Distributors|The Alkaline Water Company Inc. Common Stock(WTER)(0.0923),0.0923
Consumer Non-Durables|Food Distributors|The Chefs' Warehouse Inc. Common Stock(CHEF)(1.11),1.11
Consumer Non-Durables|Food Distributors|US Foods Holding Corp. Common Stock(USFD)(7.72),7.72
Consumer Non-Durables|Food Distributors|United Natural Foods Inc. Common Stock(UNFI)(1.48),1.48
Consumer Non-Durables|Homebuilding|Thor Industries Inc. Common Stock(THO)(6.51),6.51
Consumer Non-Durables|Homebuilding|Winnebago Industries Inc. Common Stock(WGO)(2.36),2.36
Consumer Non-Durables|Meat/Poultry/Fish|BRF S.A.(BRFS)(3.37),3.37
Consumer Non-Durables|Meat/Poultry/Fish|China Xiangtai Food Co. Ltd. Ordinary Shares(PLIN)(0.0327),0.0327
Consumer Non-Durables|Meat/Poultry/Fish|Hormel Foods Corporation Common Stock(HRL)(25.6),25.6
Consumer Non-Durables|Meat/Poultry/Fish|Industrias Bachoco S.A.B. de C.V. Common Stock(IBA)(2.07),2.07
Consumer Non-Durables|Meat/Poultry/Fish|Pilgrim's Pride Corporation Common Stock(PPC)(5.51),5.51
Consumer Non-Durables|Meat/Poultry/Fish|Sanderson Farms Inc. Common Stock(SAFM)(3.4),3.4
Consumer Non-Durables|Meat/Poultry/Fish|Tyson Foods Inc. Common Stock(TSN)(24.7),24.7
Consumer Non-Durables|Motor Vehicles|Arcimoto Inc. Common Stock(FUV)(0.71),0.71
Consumer Non-Durables|Motor Vehicles|EZGO Technologies Ltd. Ordinary Shares(EZGO)(0.0919),0.0919
Consumer Non-Durables|Motor Vehicles|Fox Factory Holding Corp. Common Stock(FOXF)(5.61),5.61
Consumer Non-Durables|Motor Vehicles|Harley-Davidson Inc. Common Stock(HOG)(5.38),5.38
Consumer Non-Durables|Package Goods/Cosmetics|Colgate-Palmolive Company Common Stock(CL)(67.5),67.5
Consumer Non-Durables|Package Goods/Cosmetics|Coty Inc. Class A Common Stock(COTY)(5.47),5.47
Consumer Non-Durables|Package Goods/Cosmetics|Edgewell Personal Care Company Common Stock(EPC)(1.78),1.78
Consumer Non-Durables|Package Goods/Cosmetics|Estee Lauder Companies Inc. (The) Common Stock(EL)(104.0),104.0
